214	SELECT COUNT(*) FROM flights JOIN airlines ON flights.Airline = airlines.uid WHERE airlines.Airline = 'Jetblue Airways'
215	SELECT COUNT(*) FROM flights JOIN airlines ON flights.Airline = airlines.uid JOIN airports ON flights.DestAirport = airports.AirportCode WHERE airlines.Airline = 'United Airlines' AND airports.AirportCode = 'ASY'
216	SELECT COUNT(*) FROM flights JOIN airlines ON flights.Airline = airlines.uid JOIN airports ON flights.DestAirport = airports.AirportCode WHERE airlines.Airline = 'United Airlines' AND airports.AirportCode = 'ASY'
217	SELECT COUNT(*) FROM flights JOIN airlines ON flights.Airline = airlines.uid WHERE airlines.Airline = 'United Airlines' AND flights.SourceAirport = 'AHD'
218	SELECT COUNT(*) FROM flights JOIN airlines ON flights.Airline = airlines.uid JOIN airports ON flights.SourceAirport = airports.AirportCode WHERE airlines.Airline = 'United Airlines' AND airports.AirportCode = 'AHD'
219	SELECT COUNT(*) FROM flights JOIN airlines ON flights.Airline = airlines.uid JOIN airports ON flights.DestAirport = airports.AirportCode WHERE airlines.Airline = 'United Airlines' AND airports.City = 'Aberdeen'
220	SELECT COUNT(*) FROM flights JOIN airlines ON flights.Airline = airlines.uid JOIN airports ON flights.DestAirport = airports.AirportCode WHERE airlines.Airline = 'United Airlines' AND airports.City = 'Aberdeen'
221	SELECT City FROM airports JOIN flights ON airports.AirportCode = flights.DestAirport GROUP BY City HAVING COUNT(*) = (SELECT MAX(CountFlights) FROM (SELECT COUNT(*) AS CountFlights FROM airports JOIN flights ON airports.AirportCode = flights.DestAirport GROUP BY City) AS SubQuery)
222	SELECT T1.City FROM airports AS T1 JOIN (SELECT DestAirport, COUNT(*) AS frequency FROM flights GROUP BY DestAirport) AS T2 ON T1.AirportCode = T2.DestAirport ORDER BY T2.frequency DESC LIMIT 1
223	SELECT T1.City FROM airports AS T1 JOIN flights AS T2 ON T1.AirportCode = T2.SourceAirport GROUP BY T1.City ORDER BY COUNT(*) DESC LIMIT 1
224	SELECT City FROM airports JOIN flights ON airports.AirportCode = flights.SourceAirport GROUP BY City HAVING COUNT(*) = (SELECT MAX(frequency) FROM (SELECT COUNT(*) AS frequency FROM airports JOIN flights ON airports.AirportCode = flights.SourceAirport GROUP BY City) AS subquery)
225	SELECT AirportCode FROM (SELECT AirportCode, COUNT(*) AS TotalFlights FROM (SELECT SourceAirport AS AirportCode FROM flights UNION ALL SELECT DestAirport AS AirportCode FROM flights) AS Combined GROUP BY AirportCode) AS Result WHERE TotalFlights = (SELECT MAX(TotalFlights) FROM (SELECT AirportCode, COUNT(*) AS TotalFlights FROM (SELECT SourceAirport AS AirportCode FROM flights UNION ALL SELECT DestAirport AS AirportCode FROM flights) AS Combined GROUP BY AirportCode) AS MaxResult)
226	SELECT AirportCode FROM (SELECT AirportCode, COUNT(*) AS TotalFlights FROM (SELECT SourceAirport AS AirportCode FROM flights UNION ALL SELECT DestAirport AS AirportCode FROM flights) AS Combined GROUP BY AirportCode) AS Result WHERE TotalFlights = (SELECT MAX(TotalFlights) FROM (SELECT AirportCode, COUNT(*) AS TotalFlights FROM (SELECT SourceAirport AS AirportCode FROM flights UNION ALL SELECT DestAirport AS AirportCode FROM flights) AS Combined GROUP BY AirportCode) AS MaxFlights)
227	SELECT AirportCode FROM (SELECT AirportCode, COUNT(*) AS TotalFlights FROM (SELECT SourceAirport AS AirportCode FROM flights UNION ALL SELECT DestAirport AS AirportCode FROM flights) AS Combined GROUP BY AirportCode) AS FlightCounts WHERE TotalFlights = (SELECT MIN(TotalFlights) FROM (SELECT AirportCode, COUNT(*) AS TotalFlights FROM (SELECT SourceAirport AS AirportCode FROM flights UNION ALL SELECT DestAirport AS AirportCode FROM flights) AS Combined GROUP BY AirportCode) AS MinFlights)
228	SELECT AirportCode FROM (SELECT AirportCode, COUNT(*) AS TotalFlights FROM (SELECT SourceAirport AS AirportCode FROM flights UNION ALL SELECT DestAirport AS AirportCode FROM flights) AS Combined GROUP BY AirportCode) AS Result WHERE TotalFlights = (SELECT MIN(TotalFlights) FROM (SELECT AirportCode, COUNT(*) AS TotalFlights FROM (SELECT SourceAirport AS AirportCode FROM flights UNION ALL SELECT DestAirport AS AirportCode FROM flights) AS Combined GROUP BY AirportCode) AS MinFlights)
229	SELECT T1.Airline FROM airlines AS T1 JOIN flights AS T2 ON T1.uid = T2.Airline GROUP BY T1.Airline HAVING COUNT(*) = (SELECT MAX(FlightCount) FROM (SELECT COUNT(*) AS FlightCount FROM flights GROUP BY Airline) AS SubQuery)
230	SELECT T1.Airline FROM airlines AS T1 JOIN flights AS T2 ON T1.uid = T2.Airline GROUP BY T1.Airline HAVING COUNT(*) = (SELECT MAX(Cnt) FROM (SELECT COUNT(*) AS Cnt FROM flights GROUP BY Airline) AS SubQuery)
231	SELECT T1.Abbreviation, T1.Country FROM airlines AS T1 JOIN flights AS T2 ON T1.uid = T2.Airline GROUP BY T1.uid, T1.Abbreviation, T1.Country HAVING COUNT(*) = (SELECT MIN(FlightCount) FROM (SELECT COUNT(*) AS FlightCount FROM flights GROUP BY Airline) AS SubQuery)
232	SELECT A.Abbreviation, A.Country FROM airlines A JOIN flights F ON A.uid = F.Airline GROUP BY A.uid, A.Abbreviation, A.Country HAVING COUNT(F.FlightNo) = (SELECT MIN(FlightCount) FROM (SELECT COUNT(*) AS FlightCount FROM flights GROUP BY Airline) AS SubQuery)
233	SELECT DISTINCT T1.Airline FROM airlines AS T1 JOIN flights AS T2 ON T1.uid = T2.Airline WHERE T2.SourceAirport = 'AHD'
234	SELECT DISTINCT T1.Airline FROM airlines AS T1 JOIN flights AS T2 ON T1.uid = T2.Airline WHERE T2.SourceAirport = 'AHD'
235	SELECT DISTINCT T1.Airline FROM airlines AS T1 JOIN flights AS T2 ON T1.uid = T2.Airline WHERE T2.DestAirport = 'AHD'
236	SELECT DISTINCT T1.Airline FROM airlines AS T1 JOIN flights AS T2 ON T1.uid = T2.Airline WHERE T2.DestAirport = 'AHD'
237	SELECT Airline FROM airlines WHERE uid IN (SELECT Airline FROM flights WHERE SourceAirport = 'APG') INTERSECT SELECT Airline FROM airlines WHERE uid IN (SELECT Airline FROM flights WHERE SourceAirport = 'CVO')
238	SELECT Airline FROM airlines WHERE uid IN (SELECT Airline FROM flights WHERE SourceAirport = 'APG') INTERSECT SELECT Airline FROM airlines WHERE uid IN (SELECT Airline FROM flights WHERE SourceAirport = 'CVO')
239	SELECT Airline FROM airlines WHERE uid IN (SELECT Airline FROM flights WHERE SourceAirport = 'CVO') AND uid NOT IN (SELECT Airline FROM flights WHERE SourceAirport = 'APG')
240	SELECT Airline FROM airlines WHERE uid IN (SELECT Airline FROM flights WHERE SourceAirport = 'CVO') AND uid NOT IN (SELECT Airline FROM flights WHERE SourceAirport = 'APG')
241	SELECT T1.Airline FROM airlines AS T1 JOIN flights AS T2 ON T1.uid = T2.Airline GROUP BY T1.Airline HAVING COUNT(*) >= 10
242	SELECT T1.Airline FROM airlines AS T1 JOIN flights AS T2 ON T1.uid = T2.Airline GROUP BY T1.Airline HAVING COUNT(*) >= 10
243	SELECT T1.Airline FROM airlines AS T1 JOIN flights AS T2 ON T1.uid = T2.Airline GROUP BY T1.Airline HAVING COUNT(*) < 200
244	SELECT T1.Airline FROM airlines AS T1 JOIN flights AS T2 ON T1.uid = T2.Airline GROUP BY T1.Airline HAVING COUNT(*) < 200
245	SELECT DISTINCT FlightNo FROM flights JOIN airlines ON flights.Airline = airlines.uid WHERE airlines.Airline = 'United Airlines'
246	SELECT FlightNo FROM flights JOIN airlines ON flights.Airline = airlines.uid WHERE airlines.Airline = 'United Airlines'
247	SELECT FlightNo FROM flights WHERE SourceAirport = 'APG'
248	SELECT FlightNo FROM flights WHERE SourceAirport = 'APG'
249	SELECT FlightNo FROM flights WHERE DestAirport = 'APG'
250	SELECT FlightNo FROM flights WHERE DestAirport = 'APG'
251	SELECT DISTINCT FlightNo FROM flights JOIN airports ON flights.SourceAirport = airports.AirportCode WHERE airports.City = 'Aberdeen'
252	SELECT FlightNo FROM flights JOIN airports ON flights.SourceAirport = airports.AirportCode WHERE airports.City = 'Aberdeen'
253	SELECT FlightNo FROM flights JOIN airports ON flights.DestAirport = airports.AirportCode WHERE City = 'Aberdeen'
254	SELECT FlightNo FROM flights JOIN airports ON flights.DestAirport = airports.AirportCode WHERE airports.AirportName = 'Aberdeen'
255	SELECT COUNT(*) FROM flights JOIN airports ON flights.DestAirport = airports.AirportCode WHERE airports.City = 'Aberdeen' OR airports.City = 'Abilene'
256	SELECT COUNT(*) FROM flights JOIN airports ON flights.DestAirport = airports.AirportCode WHERE airports.AirportName = 'Aberdeen' OR airports.AirportName = 'Abilene'
257	SELECT AirportName FROM airports WHERE AirportCode NOT IN (SELECT SourceAirport FROM flights UNION SELECT DestAirport FROM flights)
258	SELECT AirportCode FROM airports WHERE AirportCode NOT IN (SELECT SourceAirport FROM flights UNION SELECT DestAirport FROM flights)
259	SELECT COUNT(*) FROM employee
260	SELECT COUNT(*) FROM employee
261	SELECT Name FROM employee ORDER BY Age, Employee_ID
262	SELECT Name FROM employee ORDER BY Age, Name
263	SELECT City, COUNT(Employee_ID) FROM employee GROUP BY City
264	SELECT City, COUNT(Employee_ID) FROM employee GROUP BY City
265	SELECT City FROM employee WHERE Age < 30 GROUP BY City HAVING COUNT(*) > 1
266	SELECT City FROM employee WHERE Age < 30 GROUP BY City HAVING COUNT(*) > 1
267	SELECT Location, COUNT(Shop_ID) FROM shop GROUP BY Location
268	SELECT Location, COUNT(Shop_ID) FROM shop GROUP BY Location
269	SELECT Manager_name, District FROM shop WHERE Number_products = (SELECT max(Number_products) FROM shop)
270	SELECT Manager_name, District FROM shop WHERE Number_products = (SELECT max(Number_products) FROM shop)
271	SELECT MIN(Number_products), MAX(Number_products) FROM shop
272	SELECT MIN(Number_products), MAX(Number_products) FROM shop
273	SELECT Name, Location, District FROM shop ORDER BY Number_products DESC, Shop_ID ASC
274	SELECT Name, Location, District FROM shop ORDER BY Number_products DESC, Shop_ID ASC
275	SELECT Name FROM shop WHERE Number_products > (SELECT avg(Number_products) FROM shop)
276	SELECT Name FROM shop WHERE Number_products > (SELECT AVG(Number_products) FROM shop)
277	SELECT Name FROM employee WHERE Employee_ID IN (SELECT Employee_ID FROM evaluation GROUP BY Employee_ID HAVING COUNT(*) = (SELECT MAX(awards_count) FROM (SELECT COUNT(*) AS awards_count FROM evaluation GROUP BY Employee_ID) AS subquery))
278	SELECT E.Name FROM employee E JOIN (SELECT Employee_ID, COUNT(*) AS AwardsCount FROM evaluation GROUP BY Employee_ID) AS A ON E.Employee_ID = A.Employee_ID WHERE A.AwardsCount = (SELECT MAX(AwardsCount) FROM (SELECT COUNT(*) AS AwardsCount FROM evaluation GROUP BY Employee_ID) AS Sub)
279	SELECT Name FROM employee WHERE Employee_ID IN (SELECT Employee_ID FROM evaluation WHERE Bonus = (SELECT max(Bonus) FROM evaluation))
280	SELECT T1.Name FROM employee AS T1 JOIN evaluation AS T2 ON T1.Employee_ID = T2.Employee_ID ORDER BY T2.Bonus DESC LIMIT 1
281	SELECT Name FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation)
282	SELECT Name, Employee_ID FROM employee WHERE Employee_ID NOT IN (SELECT Employee_ID FROM evaluation)
283	SELECT Name FROM shop WHERE Shop_ID IN (SELECT Shop_ID FROM hiring GROUP BY Shop_ID HAVING COUNT(Employee_ID) = (SELECT MAX(num_employees) FROM (SELECT COUNT(Employee_ID) AS num_employees FROM hiring GROUP BY Shop_ID) AS subquery))
284	SELECT T1.Name FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID GROUP BY T1.Name ORDER BY COUNT(T2.Employee_ID) DESC LIMIT 1
285	SELECT Name FROM shop WHERE Shop_ID NOT IN (SELECT Shop_ID FROM hiring)
286	SELECT Name FROM shop WHERE Shop_ID NOT IN (SELECT Shop_ID FROM hiring)
287	SELECT T1.Name, COUNT(T2.Employee_ID) FROM shop AS T1 JOIN hiring AS T2 ON T1.Shop_ID = T2.Shop_ID GROUP BY T1.Name
288	SELECT S.Name, COUNT(H.Employee_ID) FROM shop S LEFT JOIN hiring H ON S.Shop_ID = H.Shop_ID GROUP BY S.Name
289	SELECT SUM(Bonus) FROM evaluation
290	SELECT SUM(Bonus) FROM evaluation
291	SELECT * FROM hiring
292	SELECT * FROM hiring
293	SELECT District FROM shop WHERE District IN (SELECT District FROM shop WHERE Number_products < 3000) AND District IN (SELECT District FROM shop WHERE Number_products > 10000)
294	SELECT District FROM shop WHERE District IN (SELECT District FROM shop WHERE Number_products < 3000) AND District IN (SELECT District FROM shop WHERE Number_products > 10000)
295	SELECT COUNT(DISTINCT Location) FROM shop
296	SELECT COUNT(DISTINCT Location) FROM shop
297	SELECT COUNT(*) FROM Document
298	SELECT COUNT(*) FROM Document
299	SELECT Document_ID, Document_Name, Document_Description FROM Document
300	SELECT Document_ID, Document_Name, Document_Description FROM Document
301	SELECT Document_Name, Template_ID FROM Documents WHERE Document_Description LIKE '%w%'
302	SELECT Document_Name, Template_ID FROM Documents WHERE Document_Description LIKE '%w%'
303	SELECT Document_ID, Template_ID, Document_Description FROM Documents WHERE Document_Name = 'Robbin CV'
304	SELECT Document_ID, Template_ID, Document_Description FROM Documents WHERE Document_Name = 'Robbin CV'
305	SELECT COUNT(DISTINCT Template_ID) FROM Document
306	SELECT COUNT(DISTINCT Template_ID) FROM Document
307	SELECT COUNT(*) FROM Documents JOIN Templates ON Documents.Template_ID = Templates.Template_ID WHERE Templates.Template_Type_Code = 'PPT'
308	SELECT COUNT(*) FROM Documents AS D JOIN Templates AS T ON D.Template_ID = T.Template_ID JOIN Ref_Template_Types AS RTT ON T.Template_Type_Code = RTT.Template_Type_Code WHERE RTT.Template_Type_Description = 'PPT'
309	SELECT T1.Template_ID, COUNT(T2.Document_ID) FROM Templates AS T1 LEFT JOIN Documents AS T2 ON T1.Template_ID = T2.Template_ID GROUP BY T1.Template_ID
310	SELECT Template_ID, COUNT(*) FROM Documents GROUP BY Template_ID
311	SELECT T1.Template_ID, T1.Template_Type_Code FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID = T2.Template_ID GROUP BY T1.Template_ID, T1.Template_Type_Code HAVING COUNT(*) = (SELECT MAX(count) FROM (SELECT COUNT(*) AS count FROM Documents GROUP BY Template_ID) AS subquery)
312	SELECT T1.Template_ID, T1.Template_Type_Code FROM Templates AS T1 WHERE T1.Template_ID IN (SELECT Template_ID FROM Documents GROUP BY Template_ID HAVING COUNT(*) = (SELECT MAX(doc_count) FROM (SELECT COUNT(*) AS doc_count FROM Documents GROUP BY Template_ID) AS subquery))
313	SELECT Template_ID FROM Documents GROUP BY Template_ID HAVING COUNT(*) > 1
314	SELECT T1.Template_ID FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID = T2.Template_ID GROUP BY T1.Template_ID HAVING COUNT(DISTINCT T2.Document_ID) > 1
315	SELECT Template_ID FROM Templates WHERE Template_ID NOT IN (SELECT Template_ID FROM Documents)
316	SELECT Template_ID FROM Templates WHERE Template_ID NOT IN (SELECT Template_ID FROM Documents)
317	SELECT COUNT(*) FROM Template
318	SELECT COUNT(*) FROM Template
319	SELECT Template_ID, Version_Number, Template_Type_Code FROM Template
320	SELECT Template_ID, Version_Number, Template_Type_Code FROM Template
321	SELECT DISTINCT Template_Type_Code FROM Template
322	SELECT DISTINCT Template_Type_Code FROM Ref_Template_Type
323	SELECT Template_ID FROM Templates WHERE Template_Type_Code IN ('PP', 'PPT')
324	SELECT Template_ID FROM Templates WHERE Template_Type_Code IN ('PP', 'PPT')
325	SELECT COUNT(*) FROM Templates WHERE Template_Type_Code = 'CV'
326	SELECT COUNT(*) FROM Templates JOIN Ref_Template_Types ON Templates.Template_Type_Code = Ref_Template_Types.Template_Type_Code WHERE Ref_Template_Types.Template_Type_Description = 'CV'
327	SELECT Version_Number, Template_Type_Code FROM Templates WHERE Version_Number > 5
328	SELECT Version_Number, Template_Type_Code FROM Templates WHERE Version_Number > 5
329	SELECT T1.Template_Type_Code, COUNT(T2.Template_ID) FROM Ref_Template_Types AS T1 JOIN Templates AS T2 ON T1.Template_Type_Code = T2.Template_Type_Code GROUP BY T1.Template_Type_Code
330	SELECT T1.Template_Type_Code, COUNT(T1.Template_ID) FROM Templates AS T1 GROUP BY T1.Template_Type_Code
331	SELECT Template_Type_Code FROM Templates GROUP BY Template_Type_Code HAVING COUNT(*) = (SELECT MAX(count) FROM (SELECT COUNT(*) AS count FROM Templates GROUP BY Template_Type_Code) AS counts)
332	SELECT Template_Type_Code FROM Templates GROUP BY Template_Type_Code HAVING COUNT(*) = (SELECT MAX(template_count) FROM (SELECT COUNT(*) AS template_count FROM Templates GROUP BY Template_Type_Code) AS subquery)
333	SELECT Template_Type_Code FROM Templates GROUP BY Template_Type_Code HAVING COUNT(*) < 3
334	SELECT Template_Type_Code FROM Templates GROUP BY Template_Type_Code HAVING COUNT(Template_ID) < 3
335	SELECT MIN(Version_Number), Template_Type_Code FROM Templates GROUP BY Template_Type_Code
336	SELECT Template_Type_Code, MIN(Version_Number) FROM Templates GROUP BY Template_Type_Code
337	SELECT T2.Template_Type_Code FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID = T2.Template_ID WHERE T1.Document_Name = 'Data base'
338	SELECT T1.Template_Type_Code FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID = T2.Template_ID WHERE T2.Document_Name = 'Data base'
339	SELECT T1.Document_Name FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID = T2.Template_ID WHERE T2.Template_Type_Code = 'BK'
340	SELECT T1.Document_Name FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID = T2.Template_ID WHERE T2.Template_Type_Code = 'BK'
341	SELECT T1.Template_Type_Code, COUNT(T2.Document_ID) FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID = T2.Template_ID GROUP BY T1.Template_Type_Code
342	SELECT T1.Template_Type_Code, COUNT(T2.Document_ID) FROM Ref_Template_Types AS T1 JOIN Templates AS T3 ON T1.Template_Type_Code = T3.Template_Type_Code JOIN Documents AS T2 ON T3.Template_ID = T2.Template_ID GROUP BY T1.Template_Type_Code
343	SELECT T1.Template_Type_Code FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID = T2.Template_ID GROUP BY T1.Template_Type_Code HAVING COUNT(*) = (SELECT MAX(num_docs) FROM (SELECT COUNT(*) AS num_docs FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID = T2.Template_ID GROUP BY T1.Template_Type_Code) AS subquery)
344	SELECT T2.Template_Type_Code FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID = T2.Template_ID GROUP BY T2.Template_Type_Code HAVING COUNT(*) = (SELECT MAX(usage_count) FROM (SELECT COUNT(*) AS usage_count FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID = T2.Template_ID GROUP BY T2.Template_Type_Code) AS subquery)
345	SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Code NOT IN (SELECT DISTINCT Template_Type_Code FROM Templates WHERE Template_ID IN (SELECT Template_ID FROM Documents))
346	SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Code NOT IN (SELECT DISTINCT Template_Type_Code FROM Templates JOIN Documents ON Templates.Template_ID = Documents.Template_ID)
347	SELECT Template_Type_Code, Template_Type_Description FROM Ref_Template_Type
348	SELECT Template_Type_Code, Template_Type_Description FROM Ref_Template_Type
349	SELECT Template_Type_Description FROM Ref_Template_Types WHERE Template_Type_Code = 'AD'
350	SELECT Template_Type_Description FROM Ref_Template_Types WHERE Template_Type_Code = 'AD'
351	SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Description = 'Book'
352	SELECT Template_Type_Code FROM Ref_Template_Types WHERE Template_Type_Description = 'Book'
353	SELECT DISTINCT T3.Template_Type_Description FROM Documents AS T1 JOIN Templates AS T2 ON T1.Template_ID = T2.Template_ID JOIN Ref_Template_Types AS T3 ON T2.Template_Type_Code = T3.Template_Type_Code
354	SELECT DISTINCT T1.Template_Details FROM Templates AS T1 JOIN Documents AS T2 ON T1.Template_ID = T2.Template_ID
355	SELECT T1.Template_ID FROM Templates AS T1 JOIN Ref_Template_Types AS T2 ON T1.Template_Type_Code = T2.Template_Type_Code WHERE T2.Template_Type_Description = 'Presentation'
356	SELECT Template_ID FROM Templates WHERE Template_Details LIKE '%Presentation%'
357	SELECT COUNT(*) FROM Paragraph
358	SELECT COUNT(*) FROM Paragraph
359	SELECT COUNT(*) FROM Paragraphs JOIN Documents ON Paragraphs.Document_ID = Documents.Document_ID WHERE Documents.Document_Name = 'Summer Show'
360	SELECT COUNT(*) FROM Paragraphs JOIN Documents ON Paragraphs.Document_ID = Documents.Document_ID WHERE Documents.Document_Name = 'Summer Show'
361	SELECT * FROM Paragraphs WHERE Paragraph_Text LIKE '%Korea%'
362	SELECT * FROM Paragraphs WHERE Paragraph_Text LIKE '%Korea%'
363	SELECT Paragraph_ID, Paragraph_Text FROM Paragraphs JOIN Documents ON Paragraphs.Document_ID = Documents.Document_ID WHERE Documents.Document_Name = 'Welcome to NY'
364	SELECT T1.Paragraph_ID, T1.Paragraph_Text FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.Document_ID = T2.Document_ID WHERE T2.Document_Name = 'Welcome to NY'
365	SELECT Paragraph_Text FROM Paragraphs JOIN Documents ON Paragraphs.Document_ID = Documents.Document_ID WHERE Documents.Document_Name = 'Customer reviews'
366	SELECT Paragraph_Text FROM Paragraphs JOIN Documents ON Paragraphs.Document_ID = Documents.Document_ID WHERE Documents.Document_Name = 'Customer reviews'
367	SELECT T1.Document_ID, COUNT(T2.Paragraph_ID) AS NumberOfParagraphs FROM Documents AS T1 LEFT JOIN Paragraphs AS T2 ON T1.Document_ID = T2.Document_ID GROUP BY T1.Document_ID ORDER BY T1.Document_ID
368	SELECT T1.Document_ID, COUNT(T2.Paragraph_ID) AS NumberOfParagraphs FROM Documents AS T1 JOIN Paragraphs AS T2 ON T1.Document_ID = T2.Document_ID GROUP BY T1.Document_ID ORDER BY T1.Document_ID
369	SELECT Documents.Document_ID, Documents.Document_Name, COUNT(Paragraphs.Paragraph_ID) AS NumberOfParagraphs FROM Documents JOIN Paragraphs ON Documents.Document_ID = Paragraphs.Document_ID GROUP BY Documents.Document_ID, Documents.Document_Name
370	SELECT T1.Document_ID, T1.Document_Name, COUNT(T2.Paragraph_ID) FROM Documents AS T1 JOIN Paragraphs AS T2 ON T1.Document_ID = T2.Document_ID GROUP BY T1.Document_ID, T1.Document_Name
371	SELECT Document_ID FROM Paragraphs GROUP BY Document_ID HAVING COUNT(*) >= 2
372	SELECT Document_ID FROM Paragraphs GROUP BY Document_ID HAVING COUNT(*) >= 2
373	SELECT D.Document_ID, D.Document_Name FROM Documents D JOIN (SELECT Document_ID, COUNT(*) AS ParagraphCount FROM Paragraphs GROUP BY Document_ID) P ON D.Document_ID = P.Document_ID WHERE P.ParagraphCount = (SELECT MAX(ParagraphCount) FROM (SELECT COUNT(*) AS ParagraphCount FROM Paragraphs GROUP BY Document_ID) T)
374	SELECT D.Document_ID, D.Document_Name FROM Documents D WHERE D.Document_ID IN (SELECT P.Document_ID FROM Paragraphs P GROUP BY P.Document_ID HAVING COUNT(*) = (SELECT MAX(Count) FROM (SELECT COUNT(*) AS Count FROM Paragraphs GROUP BY Document_ID) AS SubQuery))
375	SELECT Document_ID FROM Paragraphs GROUP BY Document_ID HAVING COUNT(*) = (SELECT MIN(counts) FROM (SELECT COUNT(*) AS counts FROM Paragraphs GROUP BY Document_ID) AS subquery)
376	SELECT Document_ID FROM Paragraphs GROUP BY Document_ID HAVING COUNT(*) = (SELECT MIN(count) FROM (SELECT COUNT(*) AS count FROM Paragraphs GROUP BY Document_ID) AS subquery)
377	SELECT Document_ID FROM Paragraphs GROUP BY Document_ID HAVING COUNT(Paragraph_ID) BETWEEN 1 AND 2
378	SELECT Document_ID FROM Paragraphs GROUP BY Document_ID HAVING COUNT(*) BETWEEN 1 AND 2
379	SELECT Document_ID FROM Paragraphs WHERE Paragraph_Text = 'Brazil' INTERSECT SELECT Document_ID FROM Paragraphs WHERE Paragraph_Text = 'Ireland'
380	SELECT Document_ID FROM Paragraphs WHERE Paragraph_Text LIKE '%Brazil%' INTERSECT SELECT Document_ID FROM Paragraphs WHERE Paragraph_Text LIKE '%Ireland%'
381	SELECT COUNT(*) FROM teacher
382	SELECT COUNT(*) FROM teacher
383	SELECT Name FROM teacher ORDER BY Age, Teacher_ID
384	SELECT Name FROM teacher ORDER BY Age, Teacher_ID
385	SELECT Age, Hometown FROM teacher
386	SELECT Age, Hometown FROM teacher
387	SELECT Name FROM teacher WHERE Hometown != 'Little Lever Urban District'
388	SELECT DISTINCT Name FROM teacher WHERE Hometown != 'Little Lever Urban District'
389	SELECT Name FROM teacher WHERE Age IN (32, 33)
390	SELECT Name FROM teacher WHERE Age IN (32, 33)
391	SELECT Hometown FROM teacher WHERE Age = (SELECT MIN(Age) FROM teacher)
392	SELECT Hometown FROM teacher WHERE Age = (SELECT min(Age) FROM teacher)
393	SELECT Hometown, COUNT(*) FROM teacher GROUP BY Hometown
394	SELECT Hometown, COUNT(Teacher_ID) FROM teacher GROUP BY Hometown
395	SELECT Hometown FROM teacher GROUP BY Hometown HAVING COUNT(*) = (SELECT MAX(frequency) FROM (SELECT COUNT(*) AS frequency FROM teacher GROUP BY Hometown) AS subquery)
396	SELECT Hometown FROM teacher GROUP BY Hometown ORDER BY COUNT(*) DESC LIMIT 1
397	SELECT Hometown FROM teacher GROUP BY Hometown HAVING COUNT(*) > 1
398	SELECT Hometown FROM teacher GROUP BY Hometown HAVING COUNT(*) >= 2
399	SELECT T1.Name, T2.Course FROM teacher AS T1 JOIN course_arrange AS T3 ON T1.Teacher_ID = T3.Teacher_ID JOIN course AS T2 ON T3.Course_ID = T2.Course_ID
400	SELECT T1.Name, T2.Course FROM teacher AS T1 JOIN course_arrange AS T3 ON T1.Teacher_ID = T3.Teacher_ID JOIN course AS T2 ON T3.Course_ID = T2.Course_ID
401	SELECT T1.Name, T2.Course FROM teacher AS T1 JOIN course_arrange AS T3 ON T1.Teacher_ID = T3.Teacher_ID JOIN course AS T2 ON T3.Course_ID = T2.Course_ID ORDER BY T1.Name ASC, T2.Course ASC
402	SELECT T1.Name, T2.Course FROM teacher AS T1 JOIN course_arrange AS T3 ON T1.Teacher_ID = T3.Teacher_ID JOIN course AS T2 ON T3.Course_ID = T2.Course_ID ORDER BY T1.Name ASC, T2.Course ASC
403	SELECT T1.Name FROM teacher AS T1 JOIN course_arrange AS T2 ON T1.Teacher_ID = T2.Teacher_ID JOIN course AS T3 ON T2.Course_ID = T3.Course_ID WHERE T3.Course = 'math'
404	SELECT DISTINCT T1.Name FROM teacher AS T1 JOIN course_arrange AS T2 ON T1.Teacher_ID = T2.Teacher_ID JOIN course AS T3 ON T2.Course_ID = T3.Course_ID WHERE T3.Course = 'math'
405	SELECT T1.Name, COUNT(T2.Course_ID) FROM teacher AS T1 JOIN course_arrange AS T2 ON T1.Teacher_ID = T2.Teacher_ID GROUP BY T1.Name
406	SELECT T1.Name, COUNT(T2.Course_ID) FROM teacher AS T1 JOIN course_arrange AS T2 ON T1.Teacher_ID = T2.Teacher_ID GROUP BY T1.Name
407	SELECT T1.Name FROM teacher AS T1 JOIN course_arrange AS T2 ON T1.Teacher_ID = T2.Teacher_ID GROUP BY T1.Teacher_ID HAVING COUNT(DISTINCT T2.Course_ID) >= 2
